,index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
917,917,2000-06-14,05:00,0.0,1014.5,1014.8,1014.5,-9999,17.5,17.1,18.1,17.3,17.7,16.9,98,97,98,34,1.6,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
918,918,2000-06-14,06:00,0.0,1014.5,1014.5,1014.4,-9999,17.1,16.7,17.5,16.7,17.2,16.4,98,98,98,345,1.8,0.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
919,919,2000-06-14,07:00,0.0,1014.1,1014.5,1014.1,-9999,16.5,16.3,17.1,16.1,16.8,15.7,98,97,98,19,2.0,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
920,920,2000-06-14,08:00,0.2,1014.0,1014.1,1013.9,-9999,16.6,16.3,16.6,16.2,16.3,15.9,98,98,98,345,2.5,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
921,921,2000-06-14,09:00,0.0,1014.4,1014.4,1014.0,-9999,16.5,16.1,16.6,15.9,16.2,15.5,98,97,98,66,2.1,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
922,922,2000-06-14,10:00,0.0,1015.2,1015.2,1014.5,20,16.5,16.0,16.6,15.9,16.3,15.5,98,97,97,20,3.1,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
923,923,2000-06-14,11:00,0.0,1015.6,1015.6,1015.2,391,18.7,17.6,18.7,16.3,17.6,15.8,97,93,93,36,3.0,1.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
924,924,2000-06-14,12:00,0.0,1015.9,1015.9,1015.5,1043,22.5,17.0,22.5,18.8,17.9,16.8,93,71,71,344,3.9,2.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
925,925,2000-06-14,13:00,0.0,1016.0,1016.0,1015.9,1649,24.1,16.8,24.4,22.5,17.1,16.6,72,63,64,353,5.5,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
926,926,2000-06-14,14:00,0.0,1015.4,1015.9,1015.4,2057,27.0,17.3,27.0,24.1,17.5,16.8,64,55,55,351,4.1,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
927,927,2000-06-14,15:00,0.0,1014.6,1015.4,1014.5,2254,27.9,16.3,28.1,26.3,17.4,16.3,57,49,49,91,3.5,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
928,928,2000-06-14,16:00,0.0,1013.5,1014.5,1013.5,2205,28.1,17.0,28.4,27.5,17.5,16.2,53,48,51,132,4.0,1.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
929,929,2000-06-14,17:00,0.0,1013.1,1013.5,1013.1,1822,28.5,17.2,28.9,27.9,17.5,16.6,52,48,50,136,4.0,2.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
930,930,2000-06-14,18:00,0.0,1012.9,1013.2,1012.9,1287,28.1,18.1,28.6,28.1,18.5,16.0,56,47,55,153,5.1,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
931,931,2000-06-14,19:00,0.0,1013.0,1013.0,1012.8,733,24.8,19.1,28.0,24.8,19.6,18.4,71,56,71,222,5.5,3.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
932,932,2000-06-14,20:00,0.0,1013.6,1013.6,1013.0,246,22.8,19.1,24.8,22.8,19.3,19.1,80,71,80,223,4.9,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
933,933,2000-06-14,21:00,0.0,1014.0,1014.0,1013.6,5,21.4,19.2,22.8,21.4,19.3,19.1,88,80,87,206,4.9,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
934,934,2000-06-14,22:00,0.0,1014.7,1014.7,1014.0,-9999,20.3,19.0,21.3,20.3,19.3,18.9,93,87,92,215,3.0,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
935,935,2000-06-14,23:00,0.0,1015.2,1015.2,1014.7,-9999,19.9,18.7,20.4,19.9,19.2,18.7,93,92,93,287,2.9,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
936,936,2000-06-15,00:00,0.0,1015.7,1015.7,1015.2,-9999,18.6,18.0,19.8,18.5,18.8,17.8,96,93,96,34,2.3,0.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
937,937,2000-06-15,01:00,0.0,1015.9,1015.9,1015.8,-9999,18.5,17.9,19.1,18.4,18.6,17.7,97,95,96,26,1.6,0.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
938,938,2000-06-15,02:00,0.0,1015.7,1016.0,1015.7,-9999,18.1,17.5,18.7,17.9,18.3,17.2,98,96,96,28,1.5,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
939,939,2000-06-15,03:00,0.0,1015.6,1015.7,1015.6,-9999,17.9,17.5,18.3,17.8,17.9,17.2,98,96,97,21,1.7,0.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
940,940,2000-06-15,04:00,0.0,1015.1,1015.6,1015.1,-9999,17.8,17.5,18.3,17.3,17.9,16.9,98,97,98,9,1.7,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
941,941,2000-06-15,05:00,0.0,1014.8,1015.1,1014.8,-9999,17.0,16.6,17.9,17.0,17.6,16.6,98,97,97,15,2.0,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
942,942,2000-06-15,06:00,0.0,1014.7,1014.8,1014.6,-9999,16.6,16.2,17.0,16.6,16.7,16.2,98,97,98,37,1.9,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
943,943,2000-06-15,07:00,0.0,1014.5,1014.7,1014.5,-9999,16.4,16.0,16.8,16.3,16.5,15.9,98,98,98,16,2.5,1.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
944,944,2000-06-15,08:00,0.0,1014.7,1014.7,1014.5,-9999,16.2,15.7,16.6,16.2,16.2,15.7,98,97,97,33,2.4,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
945,945,2000-06-15,09:00,0.0,1015.3,1015.3,1014.8,-9999,15.9,15.5,16.1,15.8,15.7,15.4,98,97,97,36,2.1,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
946,946,2000-06-15,10:00,0.0,1015.9,1015.9,1015.3,20,16.3,15.9,16.3,15.8,15.9,15.4,98,97,98,43,2.1,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
947,947,2000-06-15,11:00,0.0,1016.5,1016.5,1015.9,424,19.6,18.0,19.6,16.2,18.1,15.8,98,91,91,39,2.4,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
948,948,2000-06-15,12:00,0.2,1016.8,1016.8,1016.5,1107,23.4,16.6,23.4,19.7,18.5,16.5,91,65,65,358,5.8,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
949,949,2000-06-15,13:00,0.0,1016.8,1016.9,1016.8,1690,25.6,16.2,25.9,23.5,17.2,16.0,66,55,56,22,8.1,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
950,950,2000-06-15,14:00,0.0,1016.3,1016.8,1016.3,2097,26.8,17.2,26.8,25.5,17.3,16.1,59,54,56,41,7.1,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
951,951,2000-06-15,15:00,0.0,1015.3,1016.3,1015.3,2287,27.5,15.5,27.9,26.8,17.2,15.4,55,47,48,360,10.0,3.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
952,952,2000-06-15,16:00,0.0,1014.2,1015.3,1014.2,2307,28.1,14.7,28.6,27.4,15.7,14.5,48,42,44,27,7.4,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
953,953,2000-06-15,17:00,0.0,1013.7,1014.2,1013.7,2074,28.3,14.4,28.6,27.9,15.1,14.4,45,42,42,16,6.6,2.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
954,954,2000-06-15,18:00,0.0,1013.4,1013.7,1013.3,1594,28.4,15.5,29.1,28.2,15.6,14.4,45,42,45,79,4.8,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
955,955,2000-06-15,19:00,0.0,1013.3,1013.4,1013.3,613,26.9,16.3,28.4,26.9,16.3,15.6,52,46,52,29,4.2,0.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
956,956,2000-06-15,20:00,0.0,1013.8,1013.8,1013.3,228,25.4,16.8,27.0,25.4,17.1,16.4,59,53,59,56,3.3,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
957,957,2000-06-15,21:00,0.0,1014.6,1014.6,1013.8,3,23.4,18.7,25.3,23.4,18.7,16.7,75,59,75,253,3.9,2.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
958,958,2000-06-15,22:00,0.0,1015.2,1015.2,1014.6,-9999,21.6,18.6,23.4,21.6,18.7,18.5,83,75,83,242,3.0,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
959,959,2000-06-15,23:00,0.0,1015.6,1015.6,1015.2,-9999,20.6,18.6,21.6,20.6,18.7,18.5,88,83,88,236,2.0,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
960,960,2000-06-16,00:00,0.0,1016.1,1016.1,1015.6,-9999,19.4,18.3,20.7,19.2,18.8,17.9,94,88,94,355,1.4,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
961,961,2000-06-16,01:00,0.0,1016.2,1016.2,1016.0,-9999,18.4,17.3,19.7,18.4,18.8,17.3,95,91,94,3,-9999.0,0.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
962,962,2000-06-16,02:00,0.0,1016.2,1016.2,1016.1,-9999,17.7,17.0,18.3,17.7,17.6,16.8,96,93,96,20,2.1,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
963,963,2000-06-16,03:00,0.0,1015.9,1016.2,1015.9,-9999,17.6,16.9,17.9,17.6,17.3,16.8,96,95,96,5,2.0,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
964,964,2000-06-16,04:00,0.0,1015.9,1016.0,1015.8,-9999,17.4,16.0,18.1,17.4,16.9,16.0,96,89,92,9,3.2,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
965,965,2000-06-16,05:00,0.0,1015.4,1016.0,1015.4,-9999,17.0,15.9,17.4,16.9,16.2,15.9,94,92,93,5,2.4,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
966,966,2000-06-16,06:00,0.0,1015.0,1015.4,1015.0,-9999,16.5,15.5,17.3,16.5,16.4,15.5,96,92,93,10,2.6,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
967,967,2000-06-16,07:00,0.0,1014.5,1015.0,1014.5,-9999,16.0,15.4,16.4,15.9,15.6,15.2,97,94,96,22,2.0,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
968,968,2000-06-16,08:00,0.0,1014.3,1014.5,1014.1,-9999,16.1,15.2,16.4,16.0,15.7,15.2,96,94,94,24,2.7,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
969,969,2000-06-16,09:00,0.0,1014.4,1014.4,1014.3,-9999,19.7,15.7,19.8,16.0,15.7,15.1,96,77,78,322,4.6,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
970,970,2000-06-16,10:00,0.0,1014.8,1014.8,1014.4,16,19.9,15.6,19.9,19.6,15.7,15.6,78,76,76,322,5.6,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
971,971,2000-06-16,11:00,0.0,1015.3,1015.3,1014.8,481,21.5,16.0,21.5,20.0,16.2,15.6,76,71,71,334,5.7,2.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
972,972,2000-06-16,12:00,0.0,1015.7,1015.7,1015.3,1142,23.7,16.0,23.7,21.5,16.2,15.7,70,61,62,344,6.5,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
973,973,2000-06-16,13:00,0.0,1015.7,1015.9,1015.7,1732,25.2,15.5,25.7,23.5,15.9,15.4,61,54,55,352,8.3,4.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
974,974,2000-06-16,14:00,0.0,1015.1,1015.8,1015.1,2161,26.1,15.1,26.4,25.2,15.7,15.1,55,50,51,343,8.5,4.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
975,975,2000-06-16,15:00,0.0,1013.9,1015.1,1013.9,2384,27.6,14.8,27.6,26.1,15.4,14.4,51,44,45,1,8.6,3.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
976,976,2000-06-16,16:00,0.0,1012.9,1013.9,1012.8,2348,28.9,14.8,28.9,27.2,15.1,14.2,46,42,42,27,7.4,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
977,977,2000-06-16,17:00,0.0,1012.1,1012.9,1012.1,2104,29.4,13.7,29.4,28.2,14.7,13.4,43,38,38,6,6.0,3.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
978,978,2000-06-16,18:00,0.0,1011.9,1012.1,1011.8,1648,29.9,12.6,29.9,29.2,14.1,12.6,39,35,35,17,6.2,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
979,979,2000-06-16,19:00,0.0,1012.0,1012.0,1011.8,1044,28.8,12.6,29.9,28.8,13.2,12.2,38,34,37,51,5.8,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
980,980,2000-06-16,20:00,0.0,1012.4,1012.4,1012.1,333,26.5,15.2,28.8,26.5,15.2,12.6,50,37,50,53,5.4,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
981,981,2000-06-16,21:00,0.0,1012.6,1012.6,1012.4,4,23.1,15.7,26.5,23.1,16.4,15.4,63,50,63,36,2.8,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
982,982,2000-06-16,22:00,0.0,1013.1,1013.1,1012.7,-9999,20.8,15.9,23.0,20.8,16.0,15.5,74,64,74,3,2.3,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
983,983,2000-06-16,23:00,0.0,1013.7,1013.7,1013.2,-9999,20.3,15.9,20.9,20.0,16.0,15.7,77,73,76,2,1.9,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
984,984,2000-06-17,00:00,0.0,1013.9,1013.9,1013.7,-9999,18.2,15.8,20.3,18.2,16.0,15.5,86,76,86,31,2.2,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
985,985,2000-06-17,01:00,0.0,1013.8,1014.0,1013.8,-9999,16.9,14.9,18.4,16.9,15.8,14.9,88,82,88,18,2.1,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
986,986,2000-06-17,02:00,0.0,1013.8,1014.0,1013.8,-9999,16.9,14.7,17.3,16.8,15.1,14.6,89,86,87,9,2.4,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
987,987,2000-06-17,03:00,0.0,1013.9,1014.0,1013.8,-9999,17.4,14.3,18.3,16.8,14.9,14.3,88,80,82,8,3.2,2.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
988,988,2000-06-17,04:00,0.0,1013.7,1013.9,1013.7,-9999,15.7,13.8,17.4,15.7,14.3,13.7,88,81,88,21,2.8,1.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
989,989,2000-06-17,05:00,0.0,1013.4,1013.7,1013.4,-9999,15.7,14.2,16.1,15.2,14.5,13.7,93,87,91,352,2.7,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
990,990,2000-06-17,06:00,0.0,1013.2,1013.4,1013.2,-9999,20.6,14.9,20.7,15.7,15.0,14.2,91,69,70,318,5.7,3.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
991,991,2000-06-17,07:00,0.0,1013.0,1013.2,1013.0,-9999,20.8,15.2,21.1,20.6,15.2,14.9,70,68,70,318,7.6,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
992,992,2000-06-17,08:00,0.0,1012.8,1013.0,1012.7,-9999,20.6,15.5,21.0,20.6,15.5,15.2,72,70,72,322,7.4,3.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
993,993,2000-06-17,09:00,0.0,1013.0,1013.0,1012.7,-9999,19.7,15.5,20.7,19.7,15.6,15.4,77,72,77,344,6.4,2.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
994,994,2000-06-17,10:00,0.0,1013.6,1013.6,1013.0,15,20.8,15.9,20.9,19.3,15.9,15.4,78,73,73,320,6.8,3.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
995,995,2000-06-17,11:00,0.0,1014.0,1014.0,1013.6,484,22.2,16.1,22.2,20.8,16.3,15.9,73,68,68,320,7.3,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
996,996,2000-06-17,12:00,0.0,1014.6,1014.6,1013.9,1157,23.8,16.4,23.8,22.2,16.5,16.2,69,63,63,310,8.0,4.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
997,997,2000-06-17,13:00,0.0,1014.8,1014.9,1014.6,1733,26.1,16.8,26.1,23.8,16.8,16.4,63,56,56,329,8.0,3.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
998,998,2000-06-17,14:00,0.0,1014.3,1014.8,1014.3,2160,27.2,16.3,27.8,25.8,16.9,16.2,57,50,51,357,8.1,3.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
999,999,2000-06-17,15:00,0.0,1013.4,1014.3,1013.4,2378,28.2,16.2,28.4,27.0,16.5,15.7,52,47,48,341,6.4,2.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
